country,description,designation,points,price,province,region_1,region_2,taster_name,title,variety,winery,freq,c_freq,red,rose,white,sparkling,flavor_categories_taste_notes
Italy,"This is a pretty, luminous straw-colored sparkler with subtle shadings of honey, stone fruit, white flower and mineral. The wine is crisp and drying in the mouth but it also imparts a slight sensation of sweetness in the form of peach flavors.",Olive Garden Brut,86,13.0,Veneto,Prosecco del Veneto,,,Zonin NV Olive Garden Brut  (Prosecco del Veneto),Prosecco,Zonin,236.0,16121.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Italy,"This sparkler made by the Zonin family opens with a crystalline appearance and offers generous aromas of stone fruit, green apple and honeysuckle. It's steely and tonic in the mouth with big, persistent effervescence.",Brut,86,12.0,Veneto,Prosecco del Veneto,,,Borgo San Leo NV Brut  (Prosecco del Veneto),Prosecco,Borgo San Leo,236.0,16121.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Italy,"Luminous and bright, this pretty Prosecco sparkler offers steady perlage and aromas of stone fruit, acacia flower, honey and a distant note of ripe melon at the back. It's light and fresh with chewy sweet tones and the perception of less acidity.",Extra Dry,86,24.0,Veneto,Prosecco di Valdobbiadene,,,Bortolin NV Extra Dry  (Prosecco di Valdobbiadene),Prosecco,Bortolin,236.0,16121.0,0.0,0.0,0.0,1.0,other sparkling
Italy,"This is a sweet, floral bubbly with mature notes of pear and peach and chewy sweetness. It has a soft, creamy texture and would pair well with salty and sweet foods alike.",Millesimato Dry,86,20.0,Veneto,Prosecco di Conegliano e Valdobbiadene,,,Cà Vittoria 2007 Millesimato Dry  (Prosecco di Conegliano e Valdobbiadene),Prosecco,Cà Vittoria,236.0,16121.0,0.0,0.0,0.0,1.0,other sparkling
Italy,"Frothy and foamy, this delicately fragrant Prosecco delivers a bouquet of white flowers and orange blossom. The wine has direct, palate-cleaning effervescence and keeps your mouth polished and refreshed.",Riva dei Ciliegi Extra Dry,86,18.0,Veneto,Prosecco di Conegliano e Valdobbiadene,,,Cà Vittoria NV Riva dei Ciliegi Extra Dry  (Prosecco di Conegliano e Valdobbiadene),Prosecco,Cà Vittoria,236.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"Drying, dusty white stone characterizes the nose of this luminous sparkler, which is informal and fun and perfect as an aperitif. The wine segues into creamy peach, backed by thick, frosty foam.",Brut,86,15.0,Veneto,Prosecco del Veneto,,,Caposaldo NV Brut  (Prosecco del Veneto),Prosecco,Caposaldo,236.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Spain,"This is as crisp and dry as a whispy reed, with a mild grassy note on the nose. It feels fresh and focused, with lime, peach and apple flavors. Fruity, fresh and easy to like from start to finish, this is what a Best Buy should be.",Brut Reserva,88,10.0,Catalonia,Cava,,Michael Schachner,Segura Viudas NV Brut Reserva Sparkling (Cava),Sparkling Blend,Segura Viudas,2153.0,5014.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"A soft, ripe rosé, this is on the sweeter side of brut. It also has a flavor of bottle maturity that blends easily with attractive crisp acidity and a fragrant rose hip character. It is ready to drink.",Brut Rosé,87,45.0,Champagne,Champagne,,Roger Voss,H. Blin NV Brut Rosé  (Champagne),Champagne Blend,H. Blin,1396.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
Italy,"Fresh and informal, this opens with tangerine aromas, followed by notes of passion fruit, citrus and white flower. It's easy and fresh, with tonic bubbling on the close.",Rosa Bianca Brut,87,13.0,Veneto,Veneto,,,Orion Wine NV Rosa Bianca Brut Sparkling (Veneto),Sparkling Blend,Orion Wine,2153.0,16121.0,0.0,0.0,0.0,1.0,other sparkling
US,"Mainly Pinot Noir, with just 15% Chardonnay, this full-bodied bubbly has notes of seemingly sweet raspberries. The mouthfeel is slightly coarse. Still, it shows plenty of elegance, and if you're toasting the wedding couple, it's just fine.",Wedding Cuvée,87,38.0,California,Green Valley,Sonoma,,Iron Horse 2008 Wedding Cuvée Sparkling (Green Valley),Sparkling Blend,Iron Horse,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"This is so fresh and crisp with an attractive mineral character that points up the crisp apple flavors. There is a fine touch of citrus acidity as well to enhance the freshness of the wine. It is delicious, bright and refreshingly light.",Brut,90,25.0,Loire Valley,Crémant de Loire,,Roger Voss,Monmousseau NV Brut Sparkling (Crémant de Loire),Sparkling Blend,Monmousseau,2153.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
Spain,"Bread, apple cider and yeasty complexity grace the nose on this Brut Nature. A smooth palate is now mature, ready and doesn't scrape or scour. Dry stone-fruit flavors blend with apple notes in front of a bready, toasty finish that has seltzer-like crispness. Drink through 2020.",Kripta Gran Reserva Brut Nature,90,85.0,Catalonia,Cava,,Michael Schachner,Agustí Torelló 2007 Kripta Gran Reserva Brut Nature Sparkling (Cava),Sparkling Blend,Agustí Torelló,2153.0,5014.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Italy,"A blend of 70% Pinot Nero and 30% Chardonnay, this has aromas of ripe orchard fruit, citrus and a whiff of pastry dough. The bright palate delivers golden apple and toasted almond alongside small persistent bubbles and fresh acidity.",Cuvée Leonora,88,24.0,Piedmont,Alta Langa,,Kerin O’Keefe,Cascina Bretta Rossa 2009 Cuvée Leonora Sparkling (Alta Langa),Sparkling Blend,Cascina Bretta Rossa,2153.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"This pink sweet sparkling wine opens with sweet notes of raspberry, vanilla cream, cinnamon and a touch of white pepper. The smooth mouthfeel is supported by fizzy effervescence. Incrocio Manzoni 13.0.25 was created in the 1930's by Italian professor Luigi Mazoni and is a cross between Raboso del Piave and Moscato d'Amburgo grapes.",Manzoni Moscato Rosé,85,12.0,Veneto,Veneto,,,Bonotto delle Tezze NV Manzoni Moscato Rosé Sparkling (Veneto),Sparkling Blend,Bonotto delle Tezze,2153.0,16121.0,0.0,0.0,0.0,1.0,other sparkling
Spain,"This wayward wine shows yeasty aromas, generic red fruit and citrus flavors and a cleansing finish.",Brut Rosé,87,17.0,Catalonia,Cava,,Michael Schachner,Mistinguett NV Brut Rosé Sparkling (Cava),Sparkling Blend,Mistinguett,2153.0,5014.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"Certainly dry, this Champagne is also ripe and structured, balancing the extreme dryness and acidity. It is a complex wine that has the ability to age in the bottle. The minimalist label, designed by Philip Starck, is a perfect pairing with the no-frills wine inside the bottle.",Brut Nature,92,89.0,Champagne,Champagne,,Roger Voss,Louis Roederer 2006 Brut Nature  (Champagne),Champagne Blend,Louis Roederer,1396.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
France,"With its gold bottle designed by Adriana Karembeu, this rich wine is full of rounded fruits and ripe, juicy apples. This fruitiness is balanced by a more structured character that introduces a steely edge of minerality. The wine is mature, ripe and balanced with a bright, fresher aftertaste.",Tsarine Cuvée Adriana,92,80.0,Champagne,Champagne,,Roger Voss,Chanoine NV Tsarine Cuvée Adriana  (Champagne),Champagne Blend,Chanoine,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"An equal blend of Pinot Noir and Chardonnay, this is a crisper than other Champagnes in the Coutelas range. It is also still young with its bright green and citrus fruits and tense texture. Lively and fresh, it should be aged and not drunk before 2017.",Vintage Brut,91,60.0,Champagne,Champagne,,Roger Voss,A. D. Coutelas 2006 Vintage Brut  (Champagne),Champagne Blend,A. D. Coutelas,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Balanced and rich with apple flavors, this is tightly textured, cut with lemon zest and full of fruit. Although aged for six years, it is still so fresh and crisp, with a bright, lively aftertaste only just hinting at some toast.",Brut Réserve,91,65.0,Champagne,Champagne,,Roger Voss,Charles Heidsieck NV Brut Réserve  (Champagne),Champagne Blend,Charles Heidsieck,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Pale in color, this fragrant wine has some bottle age that gives a toast and almond character. Ripe strawberry flavors balance between softness and a crisp, tight aftertaste. It is ready to drink.",Réserve Brut Rosé,91,80.0,Champagne,Champagne,,Roger Voss,Charles Heidsieck NV Réserve Brut Rosé  (Champagne),Champagne Blend,Charles Heidsieck,1396.0,21002.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"Still young and fruity, this wine is totally integrated, harmoniously blending the red fruits with a tight texture and fresh acidity. Although it is drinkable now, it will benefit from bottle age, so best drink from 2017.",Cuvée Prestige Rosé Brut,91,62.0,Champagne,Champagne,,Roger Voss,J. M. Gobillard et Fils 2010 Cuvée Prestige Rosé Brut  (Champagne),Champagne Blend,J. M. Gobillard et Fils,1396.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"A balanced wine, this shows both fresh, crisp fruit and the beginnings of toasty maturity. Its richness contrasts with a steely texture and tight, lemon-zest character that gives the wine a delicious tension.",Grande Réserve Premier Cru Brut,91,56.0,Champagne,Champagne,,Roger Voss,J. M. Gobillard et Fils NV Grande Réserve Premier Cru Brut  (Champagne),Champagne Blend,J. M. Gobillard et Fils,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"This is a ripe wine with sugared strawberry flavor. There is ample acidity to balance this fresh wine, and a soft mousse on the finish.",Brut Rosé,86,21.0,Alsace,Crémant d'Alsace,,Roger Voss,Klipfel NV Brut Rosé Sparkling (Crémant d'Alsace),Sparkling Blend,Klipfel,2153.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"Fresh and fruity, this is a refreshing, lively rosé. It is dry with strawberry flavors and a crisp acidity on the finish. Drink now.",Rosé Brut,86,22.0,Alsace,Crémant d'Alsace,,Roger Voss,Bott Frères NV Rosé Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Bott Frères,2153.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
US,"This is a brut-style Pinot Noir and Chardonnay blend that's easy to like for its upfront citrus, pear, vanilla, buttered toast and yeasty flavors. The bubbles are a little scoury.",L'Homme Qui Ris,88,29.0,California,Santa Lucia Highlands,Central Coast,,McIntyre Vineyards NV L'Homme Qui Ris Sparkling (Santa Lucia Highlands),Sparkling Blend,McIntyre Vineyards,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Spain,"Kiwi and lemon-lime aromas lead to a tight, stony palate. White-fruit flavors are more savory and briny than pure, while this evaporates and finishes with elegance. For a fresh style of cava, this brut nature rings true.",Eunoia Vintage Reserva Brut Nature,89,17.0,Catalonia,Cava,,Michael Schachner,Montserrat Canals Torres 2014 Eunoia Vintage Reserva Brut Nature Sparkling (Cava),Sparkling Blend,Montserrat Canals Torres,2153.0,5014.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"Made with Chardonnay and Pinot Nero, this has a shy nose but eventually reveals medicinal herb and toasted bread crust. The rather lean, bitter palate offers walnut, yellow apple skin and a hint suggestive of adhesive bandage alongside firm acidity and sharp, brisk bubbles.",Cle Brut Metodo Classico,85,47.0,Northeastern Italy,Trento,,Kerin O’Keefe,Albino Armani 2011 Cle Brut Metodo Classico Sparkling (Trento),Sparkling Blend,Albino Armani,2153.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,Medicinal herb and lime lead the nose and carry over to the lean palate along with bitter walnut and yellow apple skin. It's dominated by brisk acidity.,Talento Brut Rosé,85,43.0,Italy Other,Vino Spumante,,Kerin O’Keefe,Peri Bigogno 2012 Talento Brut Rosé Sparkling (Vino Spumante),Sparkling Blend,Peri Bigogno,2153.0,16121.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"Like its rosé counterpart, this wine is soft and fruity. With attractive apple fruits and bright lemon to give freshness, it's a rounded wine that has perfumed white fruits and a ripe, always fresh aftertaste.",Nocturne Sec,88,82.0,Champagne,Champagne,,Roger Voss,Taittinger NV Nocturne Sec  (Champagne),Champagne Blend,Taittinger,1396.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"Produced from Grand Cru vineyards, this pale-colored rosé is warm and ripe. An attractive blend of red fruits and crisp acidity is rounded out with a soft, full aftertaste. It could be drunk as an apéritif, although it would be better with food.",Grand Brut Rosé,88,55.0,Champagne,Champagne,,Roger Voss,Lallier NV Grand Brut Rosé  (Champagne),Champagne Blend,Lallier,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"A pale-colored rosé, fresh and very dry, this is crisp and light. Attractive raspberry and red currant fruits are cut by acidity. The tangy texture is lively and crisp.",Première Cuvée Extra Brut Rosé,88,68.0,Champagne,Champagne,,Roger Voss,Bruno Paillard NV Première Cuvée Extra Brut Rosé  (Champagne),Champagne Blend,Bruno Paillard,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"This golden-hued sparkler opens with aromas of yellow orchard fruit, citrus and a whiff of bread crust that carry over to the crisp palate along with a nutty note. A firm, persistent perlage offsets the ripe fruit flavors.",Cuvée Prestige,88,40.0,Lombardy,Franciacorta,,Kerin O’Keefe,Ca' del Bosco NV Cuvée Prestige Sparkling (Franciacorta),Sparkling Blend,Ca' del Bosco,2153.0,16121.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"This wine, with its acidity, is so crisp and bright. Touches of red fruits give the wine a riper character, although what makes it most attractive is the freshness and the delicious fruity aftertaste. Drink this bottle as a fine apéritif.",Brut Rosé,88,55.0,Champagne,Champagne,,Roger Voss,Henri Abelé NV Brut Rosé  (Champagne),Champagne Blend,Henri Abelé,1396.0,21002.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"This small négociant house blends wines from 37 different villages to produce its nonvintage cuvée. The wine is balanced, fresh while also ripe with attractive acidity and grapefruit and lemon flavors. A fine orange tang at the end leaves a wine that is bright and deliciously lively.",Brut Grand Assemblage,88,75.0,Champagne,Champagne,,Roger Voss,Jeeper NV Brut Grand Assemblage  (Champagne),Champagne Blend,Jeeper,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Spain,"Bread, vanilla cookie and pear scents drive the bouquet on this nature Cava. A citrusy, medium-bodied palate shows flavors of cider, brined apple and mixed citrus fruits, while the finish is salty, with notes of orange and grapefruit.",Gran Reserva Brut Nature,87,20.0,Catalonia,Cava,,Michael Schachner,Bohigas NV Gran Reserva Brut Nature Sparkling (Cava),Sparkling Blend,Bohigas,2153.0,5014.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Deliciously fruity and fresh, this is a great blend of Chardonnay, Chenin Blanc and Cabernet Franc. It has bright apple flavors, crisp acidity and a nutty background. It's light and clean at the end.",De Chanceny Brut,87,17.0,Loire Valley,Crémant de Loire,,Roger Voss,Cave de Saumur NV De Chanceny Brut Sparkling (Crémant de Loire),Sparkling Blend,Cave de Saumur,2153.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
US,"Dark yellow-gold in color, this Pinot Noir-based sparkler also has 28% Pinot Meunier and 24% Chardonnay, combining grapes from two far-reaching appellations. Slightly dull on the nose, it has a medium build of apple crisp and brioche along with a tangy taste of baked strawberry.",Reserve Brut,87,30.0,California,Napa County-Sonoma County,Napa-Sonoma,Virginie Boone,Chandon NV Reserve Brut Sparkling (Napa County-Sonoma County),Sparkling Blend,Chandon,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"A dry style, this classic nonvintage from Philipponnat is showing well, with greater depth than in the past. The wine has maturity, with toast, almonds and cookies, but retaining the acidity to give a wine that is mouthfilling and also refreshing.",Royale Réserve Brut,92,50.0,Champagne,Champagne,,Roger Voss,Philipponnat NV Royale Réserve Brut  (Champagne),Champagne Blend,Philipponnat,1396.0,21002.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"Pol Roger's excursion into a bone-dry Champagne brings a house style with natural weight up against an almost bony wine style. The resulting mix is certainly dry, edgy, very crisp, leaning towards austere. Extra bottle time would help the wine to gain weight and flesh out the structure.",Pure Brut Nature,91,57.0,Champagne,Champagne,,Roger Voss,Pol Roger NV Pure Brut Nature  (Champagne),Champagne Blend,Pol Roger,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"An easy, full-bodied nonvintage Champagne, with soft white and tropical fruits, a full dosage and a well-integrated, balanced aftertaste.",Réserve Particulière Brut,86,30.0,Champagne,Champagne,,Roger Voss,Nicolas Feuillatte NV Réserve Particulière Brut  (Champagne),Champagne Blend,Nicolas Feuillatte,1396.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
France,"A lively Champagne, initially all froth and fizz. But get through that and there is a pleasant, slightly sweet wine— perhaps more full-bodied than some. The primary red-fruit flavors have been lessened by some bottle age, leaving a wine which has a hint of maturity.",Rosé Top,86,45.0,Champagne,Champagne,,Roger Voss,Heidsieck & Co Monopole NV Rosé Top  (Champagne),Champagne Blend,Heidsieck & Co Monopole,1396.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
France,"An attractive, pale-colored rosé, this offers crisp acidity and bright red currant and raspberry fruitiness. The wine is balanced with delicate fruits, a touch of minerality and a fresh aftertaste. It is ready to drink.",Premier Cru Brut Rosé,88,55.0,Champagne,Champagne,,Roger Voss,Marion-Bosser NV Premier Cru Brut Rosé  (Champagne),Champagne Blend,Marion-Bosser,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Dark orange in color, this dry wine relies on its fresh red fruits to give balance. It's perfumed with a light touch of tannin from the red wine used to produce the color. This is a food-friendly wine, crisp and dry at the end.",Sauvage Brut Rosé,88,60.0,Champagne,Champagne,,Roger Voss,Piper-Heidsieck NV Sauvage Brut Rosé  (Champagne),Champagne Blend,Piper-Heidsieck,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,Hints of apricot mingle in the red fruit aromas of this fresh rosé sparkler. The mousse is foaming but the palate has a bitter edge. Dryness and structure mean that this will fare better with earthy food.,Rosé,88,19.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,Dopff & Irion NV Rosé Sparkling (Crémant d'Alsace),Sparkling Blend,Dopff & Irion,2153.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Spain,"This is a serious Cava for the money. It's mildly briny and dusty up front, with peach and apple notes filling out the nose. The palate is elegant and smooth enough, while apple and melon flavors are naturally spicy and ripe given the warm conditions of the '09 vintage. The long, nectarine-flavored finish will win you over.",Vintage Reserva,89,14.0,Catalonia,Cava,,Michael Schachner,Freixenet 2009 Vintage Reserva Sparkling (Cava),Sparkling Blend,Freixenet,2153.0,5014.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Spain,"Dry apple and crisp citrus aromas come with a touch of sweet grass. It has lively lemon-lime and apple flavors, and it seems to have beeen dosed on the sweeter side of extra dry. Overall, it's fruity, friendly and likable.",Extra Dry,86,10.0,Catalonia,Cava,,Michael Schachner,Segura Viudas NV Extra Dry Sparkling (Cava),Sparkling Blend,Segura Viudas,2153.0,5014.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Spain,"Apple and dry spice aromas comprise the restrained but pleasant bouquet. It feels good, healthy and dry as a bone, with briney white-fruit flavors. It tastes mildly pickled on the finish, but it shows good feel and balance.",Mercat Brut Nature,86,15.0,Catalonia,Cava,,Michael Schachner,El Xamfrà NV Mercat Brut Nature Sparkling (Cava),Sparkling Blend,El Xamfrà,2153.0,5014.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
US,"Light aromas of lemon, apple, pineapple, toast and spice lead to just off-dry flavors. It drinks a little sweet for a brut but still delivers enjoyment—a straightforward crowd pleaser.",Brut Méthode Champenoise,87,15.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,14 Hands NV Brut Méthode Champenoise Sparkling (Columbia Valley (WA)),Sparkling Blend,14 Hands,2153.0,52329.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"Coming from premier cru vineyards, this lively wine is beautifully ripe with a balanced dosage lying under the white and yellow fruitiness. The fruit gives the wine a rich character, full and creamy in the mouth and ready to drink.",Premier Cru Brut,92,55.0,Champagne,Champagne,,Roger Voss,Charles Ellner NV Premier Cru Brut  (Champagne),Champagne Blend,Charles Ellner,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Still young, this is a ripe fruit-driven wine. It suggests green apple slices as well as warmer yellow fruits that give richness. It should be aged to bring out greater texture and character. Drink from 2017.",Cuvée Ernestine Millésime Brut,92,110.0,Champagne,Champagne,,Roger Voss,Veuve Doussot 2011 Cuvée Ernestine Millésime Brut  (Champagne),Champagne Blend,Veuve Doussot,1396.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
France,"This impressive Champagne is rich while tight and mineral-textured. Creamy and ripe, it balances the weight of Pinot Noir with the elegance of Chardonnay. The producer's location in the relatively warm Aube region gives its wines extra fullness. This one is just now ready to drink.",Cuvée Symbiose Brut,92,40.0,Champagne,Champagne,,Roger Voss,Fluteau 2008 Cuvée Symbiose Brut  (Champagne),Champagne Blend,Fluteau,1396.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
France,"Made from organically grown grapes, this attractive wine is creamy and fruity, with delicious acidity and a smooth texture. Finely balanced with a touch of toastiness, it's crisp on the finish and drinkable now. The name means “little vines,” a reference to the small quantity produced.",Galipettes Brut,92,35.0,Champagne,Champagne,,Roger Voss,Baron-Fuenté NV Galipettes Brut  (Champagne),Champagne Blend,Baron-Fuenté,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"This most recent release of vintage rosé from Deutz boasts fine acidity and crisp young fruit, marking it as a wine to age. Bright and lively with a sophisticated edge of acidity and red currant fruit, it should be cellared until 2019.",Brut Rosé,92,66.0,Champagne,Champagne,,Roger Voss,Deutz 2012 Brut Rosé  (Champagne),Champagne Blend,Deutz,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"This nonvintage cuvée sums up the Gosset style in its precise texture and crisp, taut acidity. A blend of fruit from the Montagne de Reims and the Côte des Blancs, it shows some attractive maturity. Given its balanced, perfumed aftertaste and great fruitiness, this is a Champagne to drink now.",Grande Réserve Brut,92,58.0,Champagne,Champagne,,Roger Voss,Gosset NV Grande Réserve Brut  (Champagne),Champagne Blend,Gosset,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"Light-salmon in color, this Hawaiian sparkler surprises with ripe raspberry and white chocolate aromas. Vigorous bubbles clean up the strawberries-and-cream palate, enticing the drinker for yet another sip. Enjoy with creamy strawberry cheesecake.",Lokelani Sparkling Rosé,87,28.0,Hawaii,Hawaii,,Alexander Peartree,Ulupalakua NV Lokelani Sparkling Rosé Sparkling (Hawaii),Sparkling Blend,Ulupalakua,2153.0,52329.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
US,"This 100% Chardonnay méthode Champenoise sparkler shows aromas of golden apple and yellow pear studded with cherry blossoms. The orchard fruits follow through to a rounded palate, housing medium-beaded bubbles and ample weight. A lemon pastry note adds welcome complexity to the finish.",Extra Dry,87,16.0,America,,,Alexander Peartree,Gruet NV Extra Dry  (America),Champagne Blend,Gruet,1396.0,52329.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
US,"The strawberry and spice aromas are reserved and elegant, while the palate offers lightly sweet flavors that linger.",Brut Rosé,87,13.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Michelle NV Brut Rosé Sparkling (Columbia Valley (WA)),Sparkling Blend,Michelle,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"Made from a majority of Chardonnay, this Blanc de Blancs also holds 10% Pinot Gris. It's well made for the price, with simple layers of pear, honey and medium-tuned acidity. The finish is on the richer side.",Blanc de Blancs,87,22.0,California,Napa County,Napa,Virginie Boone,Mumm Napa NV Blanc de Blancs Sparkling (Napa County),Sparkling Blend,Mumm Napa,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"The aromas of this pretty, refreshing rosé are delicate and subtle at first. Faint scents of white cherry, raspberry and red-apple skin build strength and concentration on the medium-weight palate. The mouthfeel is bright, juicy and mouthwatering, while a toasty, spicy accent unfolds on the finish. Drink now.",Brut Rosé,88,16.0,Languedoc-Roussillon,Crémant de Limoux,,Lauren Buzzeo,Côté Mas NV Brut Rosé Sparkling (Crémant de Limoux),Sparkling Blend,Côté Mas,2153.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
France,This medium-dry Champagne is attractively structured and really fruity. It does have something of the mineral texture of a drier Champagne that is contrasted with apricot and honey highlights. It is ready to drink.,Cuvée Sublime Demi-Sec,88,42.0,Champagne,Champagne,,Roger Voss,Piper-Heidsieck NV Cuvée Sublime Demi-Sec  (Champagne),Champagne Blend,Piper-Heidsieck,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"From 75% Pinot Noir and 25% Chardonnay, the tirage on this sparkling brut took place in 2008, the late-disgorgement in October 2013. The time in bottle has given it a honey-baked edge, sensibly dry, with highlights of baked apple and dried apricot.",Late Disgorged Vintage Brut,88,45.0,California,Yountville,Napa,Virginie Boone,Chandon 2007 Late Disgorged Vintage Brut Sparkling (Yountville),Sparkling Blend,Chandon,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"From almost 92% Pinot Noir with the remainder Chardonnay, this is a dry, elegant, fairly priced sparkling wine tasting of ripe stone fruit. The finish ends sweet, begging for spicy food to complement.",Sonoma Brut,88,22.0,California,Sonoma County,Sonoma,Virginie Boone,Gloria Ferrer NV Sonoma Brut Sparkling (Sonoma County),Sparkling Blend,Gloria Ferrer,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Lively, crisp and fragrant, this offers fresh acidity and a fruit salad of flavors, along with a creamy textured mousse. With its slight spiciness, it's best as an apéritif.",Brut,88,19.0,Alsace,Crémant d'Alsace,,Roger Voss,Cave Freudenreich NV Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Cave Freudenreich,2153.0,21002.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Italy,"This 100% Chardonnay features aromas of roasted nuts, dill, and toasted bread crust. The palate delivers ripe Golden Delicous apple, lemon zest, vanilla and hazelnut alongside persistent bubbles and sharp acidity.",Brut 25,88,30.0,Lombardy,Franciacorta,,Kerin O’Keefe,Fratelli Berlucchi NV Brut 25 Sparkling (Franciacorta),Sparkling Blend,Fratelli Berlucchi,2153.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"This blend of Chardonnay, Pinot Noir and Pinot Meunier is fancy, elegant and enjoyable to drink now. It has that indefinable quality of luxe, bearing a smooth, creamy texture, with rich fruit, yeast and toast complexities. With a production of 5,000 cases, it should be relatively easy to find.",Étoile Brut,93,40.0,California,Napa-Sonoma,Napa-Sonoma,,Chandon NV Étoile Brut Sparkling (Napa-Sonoma),Sparkling Blend,Chandon,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Portugal,"A blend of Chardonnay and Touriga Nacional, this is a ripe, mature wine that shows a great balance between acidity and rich flavors of almond and toast. It has weight but still hints at freshness. This is a food sparkling wine.",Conde de Vimioso Extra Bruto,88,20.0,Tejo,,,Roger Voss,Falua 2009 Conde de Vimioso Extra Bruto Sparkling (Tejo),Sparkling Blend,Falua,2153.0,4856.0,0.0,0.0,0.0,1.0,other sparkling
